NumProc,Institucion,ID Institucion,Descripcion,Solicitud,Fecha
2018CD-000005-0005900001,JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL,3007042030,Compra de repuestos que se utilizarán para el activo No.50852 un Scanner a Color cama plana marca Kodak modelo 14250,0062018001800002,24/01/2018
2018CD-000004-0000400001,Instituto Costarricense de Electricidad,4000042139,Servicio de galvanizado en caliente de piezas,0062018496000006,01/02/2018
2018CD-000015-0016800001,MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA,3014042093,Compra juegos didácticos para grupos,0062018411300001,22/01/2018
2018CD-000079-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"Servicio de reparación falla en aire acondicionado activo 3162, pedido 47247, OT 48544",0062018021800073,24/01/2018
2018CD-000011-0012300001,TRIBUNAL SUPREMO DE ELECCIONES,2400042156,"COMPRA DE TELÉFONOS IP, FAXES Y CENTRAL TELEFÓNICA",0062018002800028,24/01/2018
,MUNICIPALIDAD DE SAN JOSE,3014042058,compra de protector solar,0062018021100008,06/02/2018
2018CD-000008-0018100001,INS SERVICIOS SOCIEDAD ANONIMA,3101549082,ESTUDIO DE ACTUALIZACIÓN DE ESCALA SALARIAL,0062018000800009,06/02/2018
2018CD-000003-0017700001,INSTITUTO DE FOMENTO Y ASESORIA MUNICIPAL,4000042142,CONTRATACIÓN DE SERVICIOS PROFESIONALES EN DERECHO PARA QUE DIRIJA UN PROCEDIMIENTO ADMINISTRATIVO EN CALIDAD DE ÓRGANO DIRECTOR,0062018010800001,05/02/2018
2018CD-000010-0012300001,TRIBUNAL SUPREMO DE ELECCIONES,2400042156,CURSO DE PLANIFICACIÓN Y MEDICIÓN DE CARGAS DE TRABAJO.,0062018002800049,01/02/2018
,MUNICIPALIDAD DE SAN JOSE,3014042058,Compra de memoria USB,0062018021100007,06/02/2018
,MUNICIPALIDAD DE SAN JOSE,3014042058,Compra de radios de comunicación,0062018021100006,06/02/2018
2018CD-000039-0004900001,Banco Central de Costa Rica,4000004017,Inscripción en la capacitación denominada: Programa Liderazgo para Profesionales a Cargo de Equipos de Proyectos.,0062018023000049,06/02/2018
2018CD-000018-0007700001,MINISTERIO DE COMERCIO EXTERIOR,2100084250,"Compra de 08 boletos aéreos con destino a Cuidad de Guatemala, Guatemala del 18 al 23 de febrero de 2018",0062018001200020,06/02/2018
2018PI-000025-0006500001,COMISION NACIONAL DE PREVENCION DE RIESGOS Y ATENCION DE EMERGENCIAS,3007111111,"Alquiler de maquinaria pesada para atender emergencia en el cantón de Golfito, distrito Guaycará, barrio Guaycará 3",0062018201600028,02/02/2018
,MUNICIPALIDAD DE SAN JOSE,3014042058,compra de coscos de seguridad para motorizados de parquímetros,0062018021100004,06/02/2018
2018LA-000002-0007700001,MINISTERIO DE COMERCIO EXTERIOR,2100084250,"Contratación de un servicio continuo para la adquisición de alimentos, bebidas y materiales de cocina y comedor mediante la modalidad de entregas según demanda.","0062018001200018
(Total: 2)",06/02/2018
2018CD-000020-0001200001,Instituto Costarricense de Turismo,4000042141,Contratación de los Servicios Jurídicos Profesionales de un Abogado,0062018000900024,25/01/2018
2018CD-000038-0004900001,Banco Central de Costa Rica,4000004017,"Inscripción en la capacitación denominada: Alineación del Service Desk con el ITIL, Cobit, ISO 27000 e ISO 20000",0062018023000050,06/02/2018
,MUNICIPALIDAD DE SAN JOSE,3014042058,compra de guantes de cuero sintético tipo clarino para utilizarse por los motorizados de parquímetros,0062018021100003,06/02/2018
2018CD-000013-0004200001,Municipalidad de Buenos Aires,3014042112,Reparación de Tensoras y soporte suspensión Freightliner M2,0062018000700011,02/02/2018
2018PP-000007-0000800001,RADIOGRÁFICA COSTARRICENSE SOCIEDAD ANÓNIMA,3101009059,"Ambientación para la Tienda KÖlbi Agua Zarcas, San Carlos (E.C.)",0062018014100001,01/02/2018
2018CD-000006-0005400001,Contraloría General de la Republica,2200042154,Adquisición de descansa pies,0062018709200005,06/02/2018
,MUSEO NACIONAL DE COSTA RICA,3007075500,Contratación horas de soporte BOS-TECAPRO,0062018000100001,06/02/2018
2018LA-000002-0007400001,INSTITUTO COSTARRICENSE DE INVESTIGACION Y ENSEÑANZA EN NUTRICION Y SALUD,3007045313,KITS E INSUMOS BIOMERIUX y BD,,
,MUNICIPALIDAD DE SAN JOSE,3014042058,"COMPRA DE RODILLERA DE PROTECCION PARA MOTORIZADO, COLOR NEGRO, PROTECCION CENTRADA EN TIBIA PERONÉ Y RODILLA, PANALES DE PROTECCION POLIPROPILENO MOLDEADO",0062018021100002,06/02/2018
2018LA-000001-0007400001,INSTITUTO COSTARRICENSE DE INVESTIGACION Y ENSEÑANZA EN NUTRICION Y SALUD,3007045313,REACTIVOS Y QUIMICOS,,
2018CD-000001-0009000001,MINISTERIO GOBERNACION Y POLICIA,2100042004,Adquisicion de Servicio Limpieza,0062018000300001,18/01/2018
2018CD-000006-0014700001,CONSEJO NACIONAL DE PERSONAS CON DISCAPACIDAD,3007701595,CONTRATACION DE SERVICIOS DE SEGURIDAD PARA LA RECTORIA ORIENTE,"0062018001300005
(Total: 2)",22/01/2018
2018CD-000037-0004900001,Banco Central de Costa Rica,4000004017,Suscripción anual en el Periódico la Nación.,0062018023000048,06/02/2018
2018CD-000036-0004900001,Banco Central de Costa Rica,4000004017,CURSO ADMINISTRACIÓN DE TALENTO HUMANO BCCR,0062018023000045,06/02/2018
2018CD-000035-0004900001,Banco Central de Costa Rica,4000004017,PLANIFICACIÓN Y MEDICIÓN DE CARGAS DE TRABAJO BCCR,0062018023000046,06/02/2018
2018LA-000001-0007800001,MINISTERIO DE AGRICULTURA Y GANADERIA,2100042000,Contratación de servicio de seguridad y vigilancia en las instalaciones de la Dirección Regional Pacífico Central del Ministerio de Agricultura y Ganadería según demanda,0062018000300005,29/01/2018
2018CD-000005-0006400001,Comisión Nacional de Préstamos para Educación,3007045000,Servicio Activación BTL,0062018000400005,30/01/2018
2018LA-000002-0017100001,MUNICIPALIDAD DE PARRITA,3014042121,ADQUISICION DE CEMENTO Y TUBOS DE CONCRETO,"0062018001800002
(Total: 2)",29/01/2018
2018CD-000004-0006600001,CONSEJO TECNICO DE AVIACION CIVIL,3007045551,Pago de mano de obra para vehículo Hyundai Tucson Placa 12-3937,0062018001800007,24/01/2018
2018CD-000005-0005400001,Contraloría General de la Republica,2200042154,Servicios de Catering Service - CGR,0062018709200004,05/02/2018
2018CD-000004-0005400001,Contraloría General de la Republica,2200042154,"Contratación de Servicio de diagnóstico, revisión y reparación de equipos:  Pantalla plana marca Samsung, modelo 6050 y Tablet marca Samsung, modelo TAB S",0062018709200003,01/02/2018
,CONSEJO NACIONAL DE PERSONAS CON DISCAPACIDAD,3007701595,Interpretación Lesco para Taller de Propuesta de indicadores de los DDHH de personas con discapacidad,0062018002500001,06/02/2018
2018LN-000001-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"Provisión, Instalación y Mantenimiento de Parabuses y Mupis con Explotación de Espacios Públicos Publicitarios por 10 años",0062018015000005,30/01/2018
2018CD-000001-0006900001,MINISTERIO DE JUSTICIA Y PAZ,2100042006,"COMPRA DE TIQUETE AÉREO IDA / REGRESO  A LA CIUDAD DE PARIS, FRANCIA",0062018000700001,30/01/2018
2018CD-000078-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,SERVICIO DE SUMINISTRO DE REPUESTOS PARA REPARACION DE  MAQUINAS MANUALES DE JARDINERIA,0062018020500043,30/01/2018
2018CD-000077-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"Compra de repuestos originales para activo 6027, pedido 47203, OT 48500",0062018021800056,19/01/2018
2018CD-000076-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"compra de filtros activo 7032, Pedido 47258, OT 48568",0062018021800080,25/01/2018
2018CD-000075-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"Compra de repuestos originales para  activo 8055, Pedido 47084, OT 47797",0062018021800109,31/01/2018
2018CD-000074-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"COMPRA DE FILTROS Y REPUESTOS ORIGINALES TOYOTA, HINO Y DAIHATSU PARA PEDIDIO #47017, #47018, #47035, #47036, #47040, #47074, #47132, #47148, #47152, #47154, #47232, #47257, #47293, #47294, #47295","0062018021800094
(Total: 15)",30/01/2018
2018CD-000012-0000500001,Municipalidad de Alajuela,3014042063,MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA FOTOCOPIADORA DE LA ACTIVIDAD DE DEPURACION,0062018002500001,24/01/2018
,MUNICIPALIDAD DE SAN JOSE,3014042058,compra de anteojos de seguridad color oscuro con protección ultravioleta,0062018021100001,06/02/2018
2018CD-000034-0004900001,Banco Central de Costa Rica,4000004017,Publicación en el periódico La Nación de varios anuncios en temas de seguros.,0062018023000039,02/02/2018
2018CD-000033-0004900001,Banco Central de Costa Rica,4000004017,Inscripción en la capacitación denominada: Redacción Digital Empresarial.,0062018023000040,02/02/2018
2018CD-000073-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"Servicio de asistencia de producción del  “Mercado de Artesanía, Gastronomía y Mercado de Artes Visuales” del Festival de Verano Transitarte 2018",0062018020900004,31/01/2018
2018LA-000001-0017100001,MUNICIPALIDAD DE PARRITA,3014042121,COMPRA DE AGREGADOS GRANULARES CON GRADUACIÓN,0062018001800001,22/01/2018
2018CD-000072-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"Servicio de asistencia de producción de artes escénicas y musicales para la preproducción, producción, post producción del Festival de Verano Transitarte 2018",0062018020900003,29/01/2018
2018CD-000017-0007700001,MINISTERIO DE COMERCIO EXTERIOR,2100084250,"Compra de 01 boleto aéreo para el funcionario Julián Aguilar, con destino a Dubái, Emiratos Árabes Unidos (EAU) y Seúl, Corea, del 15 al 24 de febrero de 2018",0062018001200017,06/02/2018
,MUNICIPALIDAD DE SAN JOSE,3014042058,"MOTOGUADAÑA, POTENCIA NO MENOR A 1,6 KW 2.2 CV, PESO NO MAYOR A 6,5 kg. CILINDRADA NO MENOR A 40 cm3. TANQUE DE COMBUSTIBLE NO MENOR A 0,5 L. MANILLAR AJUSTABLE. SISTEMA ANTI VIBRACIÓN.",0062018030300072,06/02/2018
2018CD-000071-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"servicio de mantenimiento 100 horas activo 40969, Pedido 47228, OT 48516",0062018021800063,23/01/2018
2018CD-000004-0007400001,INSTITUTO COSTARRICENSE DE INVESTIGACION Y ENSEÑANZA EN NUTRICION Y SALUD,3007045313,KITS E INSUMOS ROCHE,,
2018CD-000003-0008600001,CONSEJO DE TRANSPORTE PUBLICO,3007270500,Curso programa presupuestos públicos,0062018030700002,31/01/2018
2018CD-000003-0014900001,SUPERINTENDENCIA DE TELECOMUNICACIONES,3007566209,CONTRATACIÓN DE SERVICIOS PROFESIONALES EN AUDITORIA EXTERNA PARA DICTAMINAR LOS ESTADOS FINANCIEROS DE LA SUTEL Y FONATEL.,0062018710000002,17/01/2018
2018LA-000001-0012300001,TRIBUNAL SUPREMO DE ELECCIONES,2400042156,COMPRA DE UPS GRANDE DE 10 KVA Y COMPRA E INSTALACIÓN DE UPS PARA EL CENTRO DE IMPRESIÓN DE CÉDULAS DEL TSE,"0062018002800012
(Total: 2)",11/01/2018
2018CD-000004-0005900001,JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL,3007042030,Mantenimiento equipos sonido.,0062018000100002,25/01/2018
2018CD-000002-0015700001,BANCO DE COSTA RICA,4000000019,TRABAJOS VARIOS OFICINA BCR PUNTARENAS,0062017044300004,10/11/2017
2018CD-000003-0005900001,JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL,3007042030,COMPRA DE MATERIALES Y PRODUCTOS ELECTRICOS PARA EL REGISTRO NACIONAL 2018,0062018000700003,23/01/2018
2018LA-000002-0005000001,COLEGIO UNIVERSITARIO DE LIMON,3007311926,Apoyo Técnico al Departamento de Informática y Mantenimiento de la Pagina Web.,0062018000200002,04/01/2018
2018PP-000008-0015100001,ASOCIACION CRUZ ROJA COSTARRICENSE,3002045433,COMPRA DE IMPRESORA TÉRMICA PARA PLAQUEO DE ACTIVOS,00620184000003,06/02/2018
2018CD-000011-0010400001,INSTITUTO SOBRE ALCOHOLISMO Y FARMACODEPENDENCIA,3007045737,Servicios de apoyo logístico para actividades Occidente,,
2018CD-000004-0004700001,MUNICIPALIDAD DE ESPARZA,3014042115,Servicio de revisión y reparación de radios de comunicación de la flotilla vehicular municipal,0062018001000002,26/01/2018
2018CD-000009-0001000001,Instituto Nacional de Seguros,4000001902,Adquisición de Suministros para un Centro de Distribución y Logística para el Grupo INS.,0062018745600004,31/01/2018
2018PP-000049-0000200001,COMPAÑÍA NACIONAL DE FUERZA Y LUZ SOCIEDAD ANÓNIMA,3101000046,SOPORTE Y RENOVACION DE GARANTIA  PARA DISPOSITIVOS PACKETSHAPER S200,0062018325000049,05/02/2018
2018PP-000001-0016000001,FIDEICOMISO FONATT JADGME - BCR,3110688590,Compra de licencias Office Profesionales,0062018700300002,25/01/2018
2018LA-000004-0004200001,Municipalidad de Buenos Aires,3014042112,"CONTRATACIÓN DE MAQUINARIA PARA REALIZAR EL MANTENIMIENTO DE LOS CAMINOS 6-03-004, 6-03-009, 6-03-223, 6-03-061,6-03-042, 6-03-043,6-03-063 EN EL DISTRITO DE POTRERO GRANDE",0062018001200010,26/01/2018
2018CD-000070-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,SERVICIOS DE RECOLECCIÓN DE MUESTRAS DE LIXIVIADOS EN EL RELLENO SANITARIO LA CARPIO,0062018020200001,31/01/2018
2018CD-000069-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,Renovación Licencia del FortiWeb,0062018010600003,25/01/2018
2018CD-000005-0001400001,Instituto del Café de Costa Rica,3007042037,CUSTODIA DE LOS RESPALDOS EN UN SITIO EXTERNO,0062018005300004,31/01/2018
2018CD-000001-0015900001,MUNICIPALIDAD DE SAN RAMON,3014042076,IMPRESION DE LONAS BANNER PARA VALLAS DE CARRETERA,0062018016100004,30/01/2018
2018CD-000004-0007600001,MINISTERIO DE VIVIENDA Y ASENTAMIENTOS HUMANOS,2100042013,PUBLICACIÓN DE INCREMENTO LEY 9354,0062018000100003,02/02/2018
2018CD-000003-0007600001,MINISTERIO DE VIVIENDA Y ASENTAMIENTOS HUMANOS,2100042013,PUBLICACION INCREMENTO LEY 9354,0062018000100004,02/02/2018
2018CC-000020-0000300001,Correos de Costa Rica S.A.,3101227869,"Alquiler de dispositivos tecnológicos de seguridad  avanzada para la detección y/o escaneo de objetos y artículos tales como orgánicos, inorgánicos, metales y personas.",0062018100700001,10/01/2018
2018CD-000068-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,ORDEN DE COMPRA NUMERACIÓN CONSECUTIVA ORIGINAL Y 5 COPIAS IMPRESA,0062018013500002,24/01/2018
2018CD-000007-0016400001,BANCO HIPOTECARIO DE LA VIVIENDA,3007078890,Actualización de Licencias Microsoft,0062018001000001,11/01/2018
,Banco Central de Costa Rica,4000004017,"LICITACION PUBLICAALIMENTACION ELECTRICA REDUNDANTE DEL CPDPSUMINISTRAR TODOS LOS RECURSOS NECESARIOS PARA REALIZAR EL DISEÑO,CONSTRUCCIÓN, INSTALACIÓ",0062018023000042,05/02/2018
2018CD-000003-0006700001,TRIBUNAL REGISTRAL ADMINISTRATIVO,3007308700,TALLER: ENTREVISTA DE PERSONAL MEDIANTE EL ENFOQUE DE LAS COMPETENCIAS,0062018000100008,05/02/2018
2018CD-000004-0007200002,MINISTERIO DE LA PRESIDENCIA,2100042007,MATERIALES ELÉCTRICOS Y DE COSNTRUCCIÓN,"0062018000100022
(Total: 2)",19/01/2018
2018CD-000010-0058700001,CONSEJO DE SEGURIDAD VIAL,3007061394,Compra de concreto premezclado y predosificado en seco para la Dirección General de Ingeniería de Tránsito,0062018002100004,18/01/2018
2018CD-000003-0013200001,INSTITUTO DE DESARROLLO PROFESIONAL ULADISLAO GÁMEZ SOLANO,3007586646,Servicios de ingeniería. Contratación de Servicios Profesionales,0062018000200005,26/01/2018
2018CD-000005-0002600001,Municipalidad de Belén,3014042090,Compra de Equipo de Seguridad,0062018000300003,08/01/2018
2018CD-000002-0006700001,TRIBUNAL REGISTRAL ADMINISTRATIVO,3007308700,"Servicio de Enlace de Internet Empresarial, Central Telefónica y Telefonía SIP TRUNK IP",0062018000100004,24/01/2018
2018CD-000003-0006100001,PATRONATO NACIONAL DE LA INFANCIA,3007042039,SERVICIO DE ALQUILER DE DE INSTALACIONES (AULAS) PARA LLEVAR A CABO LOS PROCESOS DE RECLUTAMIENTO Y SELECCIÓN DE PERSONAL DEL PATRONATO NACIONAL DE LA INFANCIA.,0062018001300005,05/02/2018
2018CD-000014-0016800001,MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA,3014042093,MEJORAS INFRAESTRUCTURA PARQUE SANTA CECILIA,0062018411200003,09/01/2018
2018CD-000006-0016400001,BANCO HIPOTECARIO DE LA VIVIENDA,3007078890,Licenciamiento anual para el sistema de Recursos Humanos en general para el periodo  2018,0062017001700007,21/12/2017
2018CD-000003-0007200002,MINISTERIO DE LA PRESIDENCIA,2100042007,Compra Boletos Washington,"0062018000100028
(Total: 2)",02/02/2018
2018LA-000001-0009400001,SERVICIO NACIONAL DE SALUD ANIMAL,3007475726,Contratación del Servicio de Mantenimiento de Aires Acondicionados bajo la Modalidad de Entrega Según Demanda,0062017101200032,19/09/2017
2018CD-000067-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,Orden de Compra y Pago por publicaciones Ordinarias Grupo Nacion,0062018010700021,02/02/2018
2018CD-000066-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,Orden de Compra y Pago  Gestión de Cobro Grupo Nacion,0062018010700020,02/02/2018
2018CD-000065-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,Orden de Compra y Pago por  Patrocinio de  Deportes en Acción,0062018010700008,23/01/2018
2018CD-000008-0001000001,Instituto Nacional de Seguros,4000001902,"Servicio de capacitación abierta, impartida por FUNDATEC: Programa de especialización en impuestos",0062018745100002,02/02/2018
2018LA-000001-0006600001,CONSEJO TECNICO DE AVIACION CIVIL,3007045551,Servicio de arrendamiento de impresoras para Tecnologías d Información DGAC,0062018001800004,23/01/2018
2018CD-000064-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"Compra de repuestos activo 5018, Pedido 47116, OT 48367",0062018021800087,29/01/2018
2018LN-000001-0003400001,Municipalidad de Montes de Oca,3014042053,"Contratación del servicio de administración, gestión y operación del CECUDI del Distrito de San Pedro en el Cantón de Montes de Oca (Servicios Generales)",0062018000400001,08/01/2018
2018CD-000003-0007400001,INSTITUTO COSTARRICENSE DE INVESTIGACION Y ENSEÑANZA EN NUTRICION Y SALUD,3007045313,GASES INDUSTRIALES,,
2018CD-000003-0006600001,CONSEJO TECNICO DE AVIACION CIVIL,3007045551,Servicio de Fumigación para las oficinas de la Dirección General de Aviación Civil,0062018001800001,15/01/2018
2018CD-000002-0007900001,JUNTA ADMINISTRATIVA IMPRENTA NACIONAL,3007042032,Contratación de una empresa que provea servicios de atención médica a la Imprenta Nacional.,0062018001200003,29/01/2018
2018CD-000012-0004200001,Municipalidad de Buenos Aires,3014042112,COMPRA DE ACEITES Y FILTROS PARA STOCK EN BODEGA DE LA UTGVM Y REPUESTOS PARA LA MAQUINARIA DE LA UNIDAD TÉCNICA.,0062018001200001,02/01/2018
2018CD-000016-0007700001,MINISTERIO DE COMERCIO EXTERIOR,2100084250,"Compra de 01 boleto aéreo para el funcionario Jhon Fonseca Ordoñez, con destino a Seúl, Corea, del 16 al 24 de febrero de 2018",0062018001200016,05/02/2018
,TRIBUNAL REGISTRAL ADMINISTRATIVO,3007308700,"MANTENIMIENTO, PREVENTIVO Y CORRECTIVO Y ADMINISTRACIÓN DE CONTRATOS",0062018000100007,05/02/2018
2018CD-000002-0007400001,INSTITUTO COSTARRICENSE DE INVESTIGACION Y ENSEÑANZA EN NUTRICION Y SALUD,3007045313,Kits Virus del Nilo,,
,Universidad de Costa Rica,4000042149,prueba,0062018025000003,05/02/2018
2018CD-000004-0002600001,Municipalidad de Belén,3014042090,Compra de Medicamentos,0062018000300002,08/01/2018
,SISTEMA NACIONAL DE AREAS DE CONSERVACION,3007317912,Contrato Marco para Servicio de Confección de Rótulos del ACG,0062018000600006,02/02/2018
2018PP-000006-0001700001,Promotora de Comercio Exterior,3007196350,COMPRA SEGÚN DEMANDA DE PRODUCTOS PROMOCIONALES PARA PROCOMER,0062018000100005,28/01/2018
2018CD-000003-0016500001,B N SOCIEDAD ADMINISTRADORA DE FONDOS DE INVERSION SOCIEDAD ANONIMA,3101237918,Servicios Profesionales para la realización de Auditorías Integradas al Sistema de Gestión Empresarial,0062018000100004,31/01/2018
2018CC-000019-0000300001,Correos de Costa Rica S.A.,3101227869,Servicio de publicidad Televisiva en los Canales de TD+ y TD+ 2 para las transmisiones del Mundial Rusia 2018 para Correos de Costa Rica,0062018300000004,30/01/2018
2018CD-000005-0016400001,BANCO HIPOTECARIO DE LA VIVIENDA,3007078890,Horas de mantenimiento para herramienta de administración de página web del BANHVI,0062018000800004,19/01/2018
2018CD-000005-0014700001,CONSEJO NACIONAL DE PERSONAS CON DISCAPACIDAD,3007701595,Contratación de Servicios Profesionales para la inscripción de un proyecto de inversión pública ante Mideplan,0062018002300001,08/01/2018
2018LA-000003-0004200001,Municipalidad de Buenos Aires,3014042112,"CONTRATACIÓN DE MAQUINARIA PARA REALIZAR EL MANTENIMIENTO DE LOS CAMINOS 6-03-027, 6-03-037, 6-03-286, 6-03-046, 6-03-305, 6-03-257 EN EL DISTRITO DE BIOLLEY",0062018001200009,26/01/2018
